日期,国家,确诊人数,治愈人数,新增确诊,新增死亡,现有确诊
,科特迪瓦,2061,987,44,1,1074
,科特迪瓦,2109,1004,48,2,1105
,科特迪瓦,2119,1040,10,1,1079
,科特迪瓦,2153,1050,34,0,1103
,科特迪瓦,2231,1083,78,1,1148
,科特迪瓦,2301,1100,70,0,1201
,科特迪瓦,2341,1146,40,0,1195
,科特迪瓦,2366,1188,25,1,1178
,科特迪瓦,2376,1219,10,0,1157
,科特迪瓦,2423,1257,47,0,1166
,科特迪瓦,2477,1286,54,0,1191
,科特迪瓦,2556,1302,79,1,1254
,科特迪瓦,2641,1326,85,1,1315
,科特迪瓦,2750,1370,109,0,1380
,科特迪瓦,2799,1385,49,1,1414
,科特迪瓦,2833,1435,34,0,1398
,科特迪瓦,2951,1467,118,0,1484
,科特迪瓦,3024,1501,73,0,1523
,科特迪瓦,3110,1530,86,2,1580
,科特迪瓦,3262,1584,152,0,1678
,科特迪瓦,3431,1604,169,1,1827
,科特迪瓦,3557,1750,126,0,1807
,科特迪瓦,3739,1818,182,0,1921
,科特迪瓦,3881,1869,142,2,2012
,科特迪瓦,3995,2045,114,0,1950
,科特迪瓦,4181,2174,186,3,2007
,科特迪瓦,4404,2212,223,0,2192
,科特迪瓦,4684,2263,280,4,2421
,科特迪瓦,4848,2397,164,0,2451
,科特迪瓦,5084,2505,236,0,2579
,科特迪瓦,5439,2590,355,1,2849
,科特迪瓦,5679,2637,240,0,3042
,科特迪瓦,5679,2637,0,0,3042
,科特迪瓦,6444,2863,765,3,3581
,科特迪瓦,6874,2942,430,0,3932
,科特迪瓦,7276,2992,402,3,4284
,科特迪瓦,7492,3068,216,2,4424
,科特迪瓦,0,0,0,0,0
,科特迪瓦,0,0,0,0,0
,科特迪瓦,0,0,0,0,0
,科特迪瓦,0,0,0,0,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,,,,,0
,苏丹,1,,1,1,1
,苏丹,1,,0,0,1
,苏丹,1,,0,0,1
,苏丹,1,,0,0,1
,苏丹,1,,0,0,1
,苏丹,2,,1,0,2
,苏丹,2,,0,0,2
,苏丹,2,,0,0,2
,苏丹,2,,0,0,2
,苏丹,2,,0,0,2
,苏丹,2,,0,0,2
,苏丹,3,,1,0,3
,苏丹,3,,0,0,3
,苏丹,3,,0,0,3
,苏丹,3,,0,0,3
,苏丹,5,,2,0,5
,苏丹,6,,1,0,6
,苏丹,6,,0,1,6
,苏丹,7,1,1,0,6
,苏丹,7,2,0,0,5
,苏丹,8,2,1,0,6
,苏丹,10,2,2,0,8
,苏丹,10,2,0,0,8
,苏丹,12,2,2,0,10
,苏丹,12,2,0,0,10
,苏丹,14,2,2,0,12
,苏丹,14,2,0,0,12
,苏丹,15,2,1,0,13
,苏丹,17,2,2,0,15
,苏丹,19,2,2,0,17
,苏丹,19,2,0,0,17
,苏丹,29,4,10,2,25
,苏丹,32,4,3,1,28
,苏丹,32,4,0,0,28
,苏丹,32,4,0,0,28
,苏丹,33,4,1,1,29
,苏丹,66,6,33,4,60
,苏丹,66,6,0,0,60
,苏丹,92,8,26,2,84
,苏丹,107,8,15,0,99
,苏丹,140,12,33,1,128
,苏丹,162,14,22,0,148
,苏丹,174,14,12,3,160
,苏丹,213,19,39,1,194
,苏丹,237,20,24,4,217
,苏丹,275,21,38,1,254
,苏丹,318,31,43,3,287
,苏丹,375,32,57,3,343
,苏丹,442,39,67,3,403
,苏丹,534,38,92,2,496
,苏丹,592,52,58,8,540
,苏丹,592,52,0,0,540
,苏丹,678,61,86,0,617
,苏丹,778,70,100,4,708
,苏丹,852,80,74,4,772
,苏丹,930,92,78,3,838
,苏丹,1111,102,181,7,1009
,苏丹,1111,102,0,0,1009
,苏丹,1164,119,53,5,1045
,苏丹,1365,149,201,6,1216
,苏丹,1661,173,296,10,1488
,苏丹,1661,173,0,0,1488
,苏丹,1818,198,157,10,1620
,苏丹,1964,205,146,1,1759
,苏丹,2289,222,325,6,2067
,苏丹,2289,222,0,0,2067
,苏丹,2591,247,302,8,2344
,苏丹,2591,247,0,0,2344
,苏丹,2728,286,137,6,2442
,苏丹,3138,309,410,10,2829
,苏丹,3378,372,240,16,3006
,苏丹,3378,372,0,0,3006
,苏丹,3628,424,250,9,3204
,苏丹,3820,458,192,19,3362
,苏丹,3976,503,156,5,3473
,苏丹,4146,588,170,14,3558
,苏丹,4346,749,200,11,3597
,苏丹,4521,816,175,38,3705
,苏丹,4800,1272,279,29,3528
,苏丹,5026,1423,226,24,3603
,苏丹,5173,1522,147,12,3651
,苏丹,5173,1522,0,0,3651
,苏丹,5499,1711,326,16,3788
,苏丹,5714,1825,215,19,3889
,苏丹,5865,1924,151,14,3941
,苏丹,5865,1924,0,0,3941
,苏丹,6081,2014,216,12,4067
,苏丹,6242,2059,161,13,4183
,苏丹,6427,2127,185,17,4300
,苏丹,6582,2202,155,12,4380
,苏丹,6582,2202,0,0,4380
,苏丹,6730,2278,148,12,4452
,苏丹,7007,2556,277,34,4451
,苏丹,7007,2556,0,0,4451
,苏丹,7435,2720,428,21,4715
,苏丹,7435,2720,0,0,4715
,苏丹,7740,2820,305,9,4920
,苏丹,8020,2966,280,10,5054
,苏丹,8316,3086,296,19,5230
,苏丹,8416,3204,100,7,5212
,苏丹,8580,3325,164,8,5255
,苏丹,0,0,0,0,0
,苏丹,0,0,0,0,0
,苏丹,0,0,0,0,0
,苏丹,0,0,0,0,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,,,,,0
,危地马拉,1,,1,,1
,危地马拉,1,,0,1,1
,危地马拉,8,,7,0,8
,危地马拉,8,,0,0,8
,危地马拉,8,,0,0,8
,危地马拉,9,,1,0,9
,危地马拉,13,,4,0,13
,危地马拉,17,,4,0,17
,危地马拉,19,,2,0,19
,危地马拉,20,,1,0,20
,危地马拉,21,,1,0,21
,危地马拉,24,4,3,0,20
,危地马拉,24,4,0,0,20
,危地马拉,28,4,4,0,24
,危地马拉,34,10,6,0,24
,危地马拉,34,10,0,0,24
,危地马拉,36,10,2,0,26
,危地马拉,38,10,2,0,28
,危地马拉,39,12,1,0,27
,危地马拉,47,12,8,0,35
,危地马拉,50,12,3,0,38
,危地马拉,57,15,7,1,42
,危地马拉,61,15,4,0,46
,危地马拉,70,15,9,1,55
,危地马拉,77,17,7,0,60
,危地马拉,87,17,10,0,70
,危地马拉,95,17,8,0,78
,危地马拉,126,17,31,0,109
,危地马拉,137,19,11,0,118
,危地马拉,155,19,18,2,136
,危地马拉,156,19,1,0,137
,危地马拉,167,19,11,0,148
,危地马拉,180,19,13,0,161
,危地马拉,196,19,16,0,177
,危地马拉,214,21,18,2,193
,危地马拉,235,21,21,0,214
,危地马拉,257,21,22,0,236
,危地马拉,289,21,32,0,268
,危地马拉,294,24,5,0,270
,危地马拉,316,24,22,1,292
,危地马拉,342,25,26,2,317
,危地马拉,384,30,42,1,354
,危地马拉,430,30,46,0,400
,危地马拉,473,45,43,2,428
,危地马拉,500,49,27,2,451
,危地马拉,530,49,30,0,481
,危地马拉,557,62,27,1,495
,危地马拉,585,65,28,0,520
,危地马拉,599,66,14,0,533
,危地马拉,644,72,45,0,572
,危地马拉,688,72,44,1,616
,危地马拉,703,72,15,0,631
,危地马拉,730,79,27,2,651
,危地马拉,763,79,33,0,684
,危地马拉,798,86,35,2,712
,危地马拉,832,90,34,2,742
,危地马拉,900,101,68,1,799
,危地马拉,967,104,67,0,863
,危地马拉,1052,110,85,2,942
,危地马拉,1114,111,62,0,1003
,危地马拉,1199,120,85,1,1079
,危地马拉,1342,121,143,2,1221
,危地马拉,1518,129,176,0,1389
,危地马拉,1643,135,125,1,1508
,危地马拉,1763,138,120,3,1625
,危地马拉,1912,138,149,2,1774
,危地马拉,2001,139,89,3,1862
,危地马拉,2133,155,132,5,1978
,危地马拉,2265,159,132,2,2106
,危地马拉,2512,222,247,3,2290
,危地马拉,2743,222,231,3,2521
,危地马拉,3054,244,311,4,2810
,危地马拉,3424,258,370,3,3166
,危地马拉,3760,274,336,1,3486
,危地马拉,3954,289,194,4,3665
,危地马拉,4145,493,191,5,3652
,危地马拉,4348,565,203,12,3783
,危地马拉,4607,648,259,10,3959
,危地马拉,4739,706,132,12,4033
,危地马拉,5087,735,348,6,4352
,危地马拉,5336,795,249,8,4541
,危地马拉,5586,824,250,7,4762
,危地马拉,5760,929,174,20,4831
,危地马拉,6154,979,394,15,5175
,危地马拉,6485,1053,331,58,5432
,危地马拉,6792,1133,307,14,5659
,危地马拉,7055,1261,263,22,5794
,危地马拉,7502,1323,447,15,6179
,危地马拉,7866,1413,364,22,6453
,危地马拉,8221,1504,355,27,6717
,危地马拉,8561,1567,340,18,6994
,危地马拉,8982,1702,421,17,7280
,危地马拉,9491,1804,509,16,7687
,危地马拉,10272,1966,781,32,8306
,危地马拉,10272,1966,0,0,8306
,危地马拉,10706,2096,434,19,8610
,危地马拉,11251,2200,545,14,9051
,危地马拉,11868,2290,617,17,9578
,危地马拉,12509,2419,641,34,10090
,危地马拉,12755,2558,246,31,10197
,危地马拉,0,0,0,0,0
,危地马拉,0,0,0,0,0
,危地马拉,0,0,0,0,0
,危地马拉,0,0,0,0,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,,,,,0
,塔吉克斯坦,15,,15,,15
,塔吉克斯坦,15,,0,,15
,塔吉克斯坦,76,,61,2,76
,塔吉克斯坦,128,,52,0,128
,塔吉克斯坦,230,,102,1,230
,塔吉克斯坦,293,,63,2,293
,塔吉克斯坦,379,,86,3,379
,塔吉克斯坦,461,,82,4,461
,塔吉克斯坦,522,,61,0,522
,塔吉克斯坦,612,,90,8,612
,塔吉克斯坦,612,,0,0,612
,塔吉克斯坦,661,,49,1,661
,塔吉克斯坦,729,,68,0,729
,塔吉克斯坦,801,,72,2,801
,塔吉克斯坦,907,,106,6,907
,塔吉克斯坦,1118,,211,4,1118
,塔吉克斯坦,1322,,204,3,1322
,塔吉克斯坦,1524,,202,3,1524
,塔吉克斯坦,1729,,205,2,1729
,塔吉克斯坦,1936,641,207,0,1295
,塔吉克斯坦,2140,641,204,0,1499
,塔吉克斯坦,2350,470,210,3,1880
,塔吉克斯坦,2551,1089,201,0,1462
,塔吉克斯坦,2738,1223,187,,1515
,塔吉克斯坦,2929,1301,191,2,1628
,塔吉克斯坦,3100,1395,171,,1705
,塔吉克斯坦,3266,1417,166,1,1849
,塔吉克斯坦,3424,1575,158,,1849
,塔吉克斯坦,3563,1674,139,,1889
,塔吉克斯坦,3686,1769,123,,1917
,塔吉克斯坦,3807,1865,121,0,1942
,塔吉克斯坦,3930,2004,123,0,1926
,塔吉克斯坦,4013,2089,83,0,1924
,塔吉克斯坦,4100,2217,87,0,1883
,塔吉克斯坦,4191,2347,91,1,1844
,塔吉克斯坦,4289,2401,98,0,1888
,塔吉克斯坦,4370,2491,81,0,1879
,塔吉克斯坦,4453,2583,83,0,1870
,塔吉克斯坦,4529,2673,76,0,1856
,塔吉克斯坦,4609,2763,80,0,1846
,塔吉克斯坦,4690,2815,81,0,1875
,塔吉克斯坦,4763,2947,73,0,1816
,塔吉克斯坦,4834,3062,71,1,1772
,塔吉克斯坦,4902,3158,68,0,1744
,塔吉克斯坦,4971,3288,69,1,1683
,塔吉克斯坦,5035,3409,64,0,1626
,塔吉克斯坦,5097,3503,62,0,1594
,塔吉克斯坦,5160,3624,63,0,1536
,塔吉克斯坦,5221,3700,61,1,1521
,塔吉克斯坦,5279,3762,58,0,1517
,塔吉克斯坦,5338,3830,59,0,1508
,塔吉克斯坦,5399,3894,61,1,1505
,塔吉克斯坦,5457,3995,58,0,1462
,塔吉克斯坦,0,0,0,0,0
,塔吉克斯坦,0,0,0,0,0
,塔吉克斯坦,0,0,0,0,0
,塔吉克斯坦,0,0,0,0,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,,,,,0
,吉布提,1,,1,,1
,吉布提,1,,0,,1
,吉布提,1,,0,,1
,吉布提,1,,0,,1
,吉布提,1,,0,,1
,吉布提,3,,2,,3
,吉布提,3,,0,,3
,吉布提,11,,8,,11
,吉布提,11,,0,,11
,吉布提,12,,1,,12
,吉布提,12,,0,,12
,吉布提,18,,6,,18
,吉布提,18,,0,,18
,吉布提,30,,12,,30
,吉布提,33,,3,,33
,吉布提,40,,7,,40
,吉布提,49,8,9,,41
,吉布提,50,8,1,,42
,吉布提,59,9,9,,50
,吉布提,90,9,31,,81
,吉布提,90,9,0,,81
,吉布提,135,25,45,,110
,吉布提,135,25,0,,110
,吉布提,150,36,15,1,114
,吉布提,187,36,37,1,151
,吉布提,214,36,27,0,178
,吉布提,298,41,84,0,257
,吉布提,363,53,65,0,310
,吉布提,435,71,72,0,364
,吉布提,591,73,156,0,518
,吉布提,732,76,141,0,656
,吉布提,732,76,0,0,656
,吉布提,846,102,114,0,744
,吉布提,846,102,0,0,744
,吉布提,945,112,99,0,833
,吉布提,974,183,29,0,791
,吉布提,986,252,12,0,734
,吉布提,999,330,13,0,669
,吉布提,1008,373,9,0,635
,吉布提,1023,411,15,0,612
,吉布提,1035,477,12,0,558
,吉布提,1035,477,0,0,558
,吉布提,1077,599,42,0,478
,吉布提,1089,642,12,0,447
,吉布提,1097,672,8,0,425
,吉布提,1112,686,15,0,426
,吉布提,1112,686,0,0,426
,吉布提,1116,713,4,0,403
,吉布提,1120,745,4,0,375
,吉布提,1120,745,0,0,375
,吉布提,1133,799,13,1,334
,吉布提,1135,824,2,0,311
,吉布提,1189,834,54,0,355
,吉布提,1210,847,21,0,363
,吉布提,1210,847,0,0,363
,吉布提,1256,886,46,0,370
,吉布提,1268,900,12,0,368
,吉布提,1284,905,16,0,379
,吉布提,1309,935,25,1,374
,吉布提,1331,950,22,0,381
,吉布提,1401,972,70,0,429
,吉布提,1518,1018,117,3,500
,吉布提,1518,1033,0,0,485
,吉布提,1828,1052,310,2,776
,吉布提,2047,1055,219,1,992
,吉布提,2270,1064,223,0,1206
,吉布提,2270,1064,0,0,1206
,吉布提,2270,1064,0,0,1206
,吉布提,2468,1079,198,4,1389
,吉布提,2468,1079,0,0,1389
,吉布提,2697,1185,229,4,1512
,吉布提,2914,1241,217,2,1673
,吉布提,2914,1241,0,0,1673
,吉布提,3194,1286,280,2,1908
,吉布提,3354,1504,160,2,1850
,吉布提,3569,1521,215,0,2048
,吉布提,3779,1607,210,1,2172
,吉布提,3935,1636,156,1,2299
,吉布提,4054,1685,119,0,2369
,吉布提,4123,1707,69,0,2416
,吉布提,4169,1815,46,0,2354
,吉布提,4207,1877,38,2,2330
,吉布提,4278,2013,71,3,2265
,吉布提,4331,2139,53,3,2192
,吉布提,4373,2260,42,0,2113
,吉布提,4398,2519,25,3,1879
,吉布提,4441,2730,43,1,1711
,吉布提,4449,2823,8,3,1626
,吉布提,4465,2950,16,2,1515
,吉布提,4501,3183,36,0,1318
,吉布提,4539,3324,38,0,1215
,吉布提,4545,3411,6,0,1134
,吉布提,4557,3527,12,0,1030
,吉布提,4565,3565,8,2,1000
,吉布提,4565,3565,0,0,1000
,吉布提,4582,3859,17,0,723
,吉布提,0,0,0,0,0
,吉布提,0,0,0,0,0
,吉布提,0,0,0,0,0
,吉布提,0,0,0,0,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,,,,,0
,刚果,1,,1,,1
,刚果,1,,0,,1
,刚果,1,,0,,1
,刚果,2,,1,,2
,刚果,2,,0,,2
,刚果,2,,0,,2
,刚果,2,,0,,2
,刚果,3,,1,,3
,刚果,7,,4,,7
,刚果,14,,7,,14
,刚果,23,,9,1,23
,刚果,23,,0,0,23
,刚果,30,,7,0,30
,刚果,36,,6,0,36
,刚果,45,,9,1,45
,刚果,48,,3,0,48
,刚果,51,,3,1,51
,刚果,51,2,0,0,49
,刚果,65,2,14,3,63
,刚果,65,2,0,0,63
,刚果,81,2,16,2,79
,刚果,98,2,17,0,96
,刚果,109,3,11,1,106
,刚果,123,3,14,2,120
,刚果,134,3,11,2,131
,刚果,148,3,14,3,145
,刚果,154,3,6,2,151
,刚果,161,5,7,0,156
,刚果,180,9,19,0,171
,刚果,180,9,0,0,171
,刚果,180,9,0,0,171
,刚果,215,13,35,2,202
,刚果,223,16,8,0,207
,刚果,234,16,11,0,218
,刚果,235,17,1,0,218
,刚果,241,20,6,0,221
,刚果,254,21,13,1,233
,刚果,267,23,13,1,244
,刚果,287,25,20,1,262
,刚果,307,26,20,2,281
,刚果,327,26,20,0,301
,刚果,332,27,5,0,305
,刚果,350,35,18,0,315
,刚果,359,45,9,0,314
,刚果,377,47,18,0,330
,刚果,394,48,17,0,346
,刚果,416,49,22,3,367
,刚果,442,50,26,0,392
,刚果,459,50,17,0,409
,刚果,471,56,12,2,415
,刚果,491,59,20,0,432
,刚果,500,65,9,1,435
,刚果,572,73,72,0,499
,刚果,604,75,32,1,529
,刚果,674,75,70,1,599
,刚果,682,80,8,1,602
,刚果,705,90,23,0,615
,刚果,797,92,92,1,705
,刚果,863,103,66,1,760
,刚果,897,119,34,0,778
,刚果,937,130,40,3,807
,刚果,991,136,54,2,855
,刚果,1024,141,33,0,883
,刚果,1102,146,78,3,956
,刚果,1169,148,67,6,1021
,刚果,1242,157,73,0,1085
,刚果,1298,212,56,0,1086
,刚果,1370,229,72,11,1141
,刚果,1455,270,85,0,1185
,刚果,1538,272,83,0,1266
,刚果,1629,290,91,0,1339
,刚果,1731,302,102,0,1429
,刚果,1835,303,104,0,1532
,刚果,1945,312,110,2,1633
,刚果,2025,312,80,0,1713
,刚果,2141,317,116,0,1824
,刚果,2297,337,156,4,1960
,刚果,2403,340,106,1,2063
,刚果,2546,365,143,0,2181
,刚果,2660,381,114,1,2279
,刚果,2833,400,173,0,2433
,刚果,2966,428,133,0,2538
,刚果,3070,448,104,3,2622
,刚果,3195,454,125,0,2741
,刚果,3326,482,131,0,2844
